pet,color,sex,age,size,want_pet,want_sex,want_age,want_size,want_color,recommend
cat,Black,male,3 months,small,dog,female,3 months,small,Brown and gray,no
cat,Black,male,3 months,small,dog,female,3 months,small,Brown and white,no
cat,Black,male,3 months,small,dog,female,3 months,small,Tri-color,no
cat,Black,male,3 months,small,dog,female,3 months,small,White,no
cat,Black,male,3 months,small,dog,female,3 months,small,White and orange,no
cat,Black,male,3 months,small,dog,female,3 years,large,Black,no
cat,Black,male,3 months,small,dog,female,3 years,large,Brown,no
cat,Black,male,3 months,small,dog,female,3 years,large,Brown and gray,no
cat,Black,male,3 months,small,dog,female,3 years,large,Brown and white,no
cat,Black,male,3 months,small,dog,female,3 years,large,Tri-color,no
cat,Black,male,3 months,small,dog,female,3 years,large,White,no
cat,Black,male,3 months,small,dog,female,3 years,large,White and orange,no
cat,Black,male,3 months,small,dog,female,3 years,medium,Black,no
cat,Black,male,3 months,small,dog,female,3 years,medium,Brown,no
cat,Black,male,3 months,small,dog,female,3 years,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,female,3 years,medium,Brown and white,no
cat,Black,male,3 months,small,dog,female,3 years,medium,Tri-color,no
cat,Black,male,3 months,small,dog,female,3 years,medium,White,no
cat,Black,male,3 months,small,dog,female,3 years,medium,White and orange,no
cat,Black,male,3 months,small,dog,female,3 years,small,Black,no
cat,Black,male,3 months,small,dog,female,3 years,small,Brown,no
cat,Black,male,3 months,small,dog,female,3 years,small,Brown and gray,no
cat,Black,male,3 months,small,dog,female,3 years,small,Brown and white,no
cat,Black,male,3 months,small,dog,female,3 years,small,Tri-color,no
cat,Black,male,3 months,small,dog,female,3 years,small,White,no
cat,Black,male,3 months,small,dog,female,3 years,small,White and orange,no
cat,Black,male,3 months,small,dog,female,4 years,large,Black,no
cat,Black,male,3 months,small,dog,female,4 years,large,Brown,no
cat,Black,male,3 months,small,dog,female,4 years,large,Brown and gray,no
cat,Black,male,3 months,small,dog,female,4 years,large,Brown and white,no
cat,Black,male,3 months,small,dog,female,4 years,large,Tri-color,no
cat,Black,male,3 months,small,dog,female,4 years,large,White,no
cat,Black,male,3 months,small,dog,female,4 years,large,White and orange,no
cat,Black,male,3 months,small,dog,female,4 years,medium,Black,no
cat,Black,male,3 months,small,dog,female,4 years,medium,Brown,no
cat,Black,male,3 months,small,dog,female,4 years,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,female,4 years,medium,Brown and white,no
cat,Black,male,3 months,small,dog,female,4 years,medium,Tri-color,no
cat,Black,male,3 months,small,dog,female,4 years,medium,White,no
cat,Black,male,3 months,small,dog,female,4 years,medium,White and orange,no
cat,Black,male,3 months,small,dog,female,4 years,small,Black,no
cat,Black,male,3 months,small,dog,female,4 years,small,Brown,no
cat,Black,male,3 months,small,dog,female,4 years,small,Brown and gray,no
cat,Black,male,3 months,small,dog,female,4 years,small,Brown and white,no
cat,Black,male,3 months,small,dog,female,4 years,small,Tri-color,no
cat,Black,male,3 months,small,dog,female,4 years,small,White,no
cat,Black,male,3 months,small,dog,female,4 years,small,White and orange,no
cat,Black,male,3 months,small,dog,female,5 months,large,Black,no
cat,Black,male,3 months,small,dog,female,5 months,large,Brown,no
cat,Black,male,3 months,small,dog,female,5 months,large,Brown and gray,no
cat,Black,male,3 months,small,dog,female,5 months,large,Brown and white,no
cat,Black,male,3 months,small,dog,female,5 months,large,Tri-color,no
cat,Black,male,3 months,small,dog,female,5 months,large,White,no
cat,Black,male,3 months,small,dog,female,5 months,large,White and orange,no
cat,Black,male,3 months,small,dog,female,5 months,medium,Black,no
cat,Black,male,3 months,small,dog,female,5 months,medium,Brown,no
cat,Black,male,3 months,small,dog,female,5 months,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,female,5 months,medium,Brown and white,no
cat,Black,male,3 months,small,dog,female,5 months,medium,Tri-color,no
cat,Black,male,3 months,small,dog,female,5 months,medium,White,no
cat,Black,male,3 months,small,dog,female,5 months,medium,White and orange,no
cat,Black,male,3 months,small,dog,female,5 months,small,Black,no
cat,Black,male,3 months,small,dog,female,5 months,small,Brown,no
cat,Black,male,3 months,small,dog,female,5 months,small,Brown and gray,no
cat,Black,male,3 months,small,dog,female,5 months,small,Brown and white,no
cat,Black,male,3 months,small,dog,female,5 months,small,Tri-color,no
cat,Black,male,3 months,small,dog,female,5 months,small,White,no
cat,Black,male,3 months,small,dog,female,5 months,small,White and orange,no
cat,Black,male,3 months,small,dog,female,5 years,large,Black,no
cat,Black,male,3 months,small,dog,female,5 years,large,Brown,no
cat,Black,male,3 months,small,dog,female,5 years,large,Brown and gray,no
cat,Black,male,3 months,small,dog,female,5 years,large,Brown and white,no
cat,Black,male,3 months,small,dog,female,5 years,large,Tri-color,no
cat,Black,male,3 months,small,dog,female,5 years,large,White,no
cat,Black,male,3 months,small,dog,female,5 years,large,White and orange,no
cat,Black,male,3 months,small,dog,female,5 years,medium,Black,no
cat,Black,male,3 months,small,dog,female,5 years,medium,Brown,no
cat,Black,male,3 months,small,dog,female,5 years,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,female,5 years,medium,Brown and white,no
cat,Black,male,3 months,small,dog,female,5 years,medium,Tri-color,no
cat,Black,male,3 months,small,dog,female,5 years,medium,White,no
cat,Black,male,3 months,small,dog,female,5 years,medium,White and orange,no
cat,Black,male,3 months,small,dog,female,5 years,small,Black,no
cat,Black,male,3 months,small,dog,female,5 years,small,Brown,no
cat,Black,male,3 months,small,dog,female,5 years,small,Brown and gray,no
cat,Black,male,3 months,small,dog,female,5 years,small,Brown and white,no
cat,Black,male,3 months,small,dog,female,5 years,small,Tri-color,no
cat,Black,male,3 months,small,dog,female,5 years,small,White,no
cat,Black,male,3 months,small,dog,female,5 years,small,White and orange,no
cat,Black,male,3 months,small,dog,male,1 months,large,Black,no
cat,Black,male,3 months,small,dog,male,1 months,large,Brown,no
cat,Black,male,3 months,small,dog,male,1 months,large,Brown and gray,no
cat,Black,male,3 months,small,dog,male,1 months,large,Brown and white,no
cat,Black,male,3 months,small,dog,male,1 months,large,Tri-color,no
cat,Black,male,3 months,small,dog,male,1 months,large,White,no
cat,Black,male,3 months,small,dog,male,1 months,large,White and orange,no
cat,Black,male,3 months,small,dog,male,1 months,medium,Black,no
cat,Black,male,3 months,small,dog,male,1 months,medium,Brown,no
cat,Black,male,3 months,small,dog,male,1 months,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,male,1 months,medium,Brown and white,no
cat,Black,male,3 months,small,dog,male,1 months,medium,Tri-color,no
cat,Black,male,3 months,small,dog,male,1 months,medium,White,no
cat,Black,male,3 months,small,dog,male,1 months,medium,White and orange,no
cat,Black,male,3 months,small,dog,male,1 months,small,Black,no
cat,Black,male,3 months,small,dog,male,1 months,small,Brown,no
cat,Black,male,3 months,small,dog,male,1 months,small,Brown and gray,no
cat,Black,male,3 months,small,dog,male,1 months,small,Brown and white,no
cat,Black,male,3 months,small,dog,male,1 months,small,Tri-color,no
cat,Black,male,3 months,small,dog,male,1 months,small,White,no
cat,Black,male,3 months,small,dog,male,1 months,small,White and orange,no
cat,Black,male,3 months,small,dog,male,1 years,large,Black,no
cat,Black,male,3 months,small,dog,male,1 years,large,Brown,no
cat,Black,male,3 months,small,dog,male,1 years,large,Brown and gray,no
cat,Black,male,3 months,small,dog,male,1 years,large,Brown and white,no
cat,Black,male,3 months,small,dog,male,1 years,large,Tri-color,no
cat,Black,male,3 months,small,dog,male,1 years,large,White,no
cat,Black,male,3 months,small,dog,male,1 years,large,White and orange,no
cat,Black,male,3 months,small,dog,male,1 years,medium,Black,no
cat,Black,male,3 months,small,dog,male,1 years,medium,Brown,no
cat,Black,male,3 months,small,dog,male,1 years,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,male,1 years,medium,Brown and white,no
cat,Black,male,3 months,small,dog,male,1 years,medium,Tri-color,no
cat,Black,male,3 months,small,dog,male,1 years,medium,White,no
cat,Black,male,3 months,small,dog,male,1 years,medium,White and orange,no
cat,Black,male,3 months,small,dog,male,1 years,small,Black,no
cat,Black,male,3 months,small,dog,male,1 years,small,Brown,no
cat,Black,male,3 months,small,dog,male,1 years,small,Brown and gray,no
cat,Black,male,3 months,small,dog,male,1 years,small,Brown and white,no
cat,Black,male,3 months,small,dog,male,1 years,small,Tri-color,no
cat,Black,male,3 months,small,dog,male,1 years,small,White,no
cat,Black,male,3 months,small,dog,male,1 years,small,White and orange,no
cat,Black,male,3 months,small,dog,male,2 months,large,Black,no
cat,Black,male,3 months,small,dog,male,2 months,large,Brown,no
cat,Black,male,3 months,small,dog,male,2 months,large,Brown and gray,no
cat,Black,male,3 months,small,dog,male,2 months,large,Brown and white,no
cat,Black,male,3 months,small,dog,male,2 months,large,Tri-color,no
cat,Black,male,3 months,small,dog,male,2 months,large,White,no
cat,Black,male,3 months,small,dog,male,2 months,large,White and orange,no
cat,Black,male,3 months,small,dog,male,2 months,medium,Black,no
cat,Black,male,3 months,small,dog,male,2 months,medium,Brown,no
cat,Black,male,3 months,small,dog,male,2 months,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,male,2 months,medium,Brown and white,no
cat,Black,male,3 months,small,dog,male,2 months,medium,Tri-color,no
cat,Black,male,3 months,small,dog,male,2 months,medium,White,no
cat,Black,male,3 months,small,dog,male,2 months,medium,White and orange,no
cat,Black,male,3 months,small,dog,male,2 months,small,Black,no
cat,Black,male,3 months,small,dog,male,2 months,small,Brown,no
cat,Black,male,3 months,small,dog,male,2 months,small,Brown and gray,no
cat,Black,male,3 months,small,dog,male,2 months,small,Brown and white,no
cat,Black,male,3 months,small,dog,male,2 months,small,Tri-color,no
cat,Black,male,3 months,small,dog,male,2 months,small,White,no
cat,Black,male,3 months,small,dog,male,2 months,small,White and orange,no
cat,Black,male,3 months,small,dog,male,2 years,large,Black,no
cat,Black,male,3 months,small,dog,male,2 years,large,Brown,no
cat,Black,male,3 months,small,dog,male,2 years,large,Brown and gray,no
cat,Black,male,3 months,small,dog,male,2 years,large,Brown and white,no
cat,Black,male,3 months,small,dog,male,2 years,large,Tri-color,no
cat,Black,male,3 months,small,dog,male,2 years,large,White,no
cat,Black,male,3 months,small,dog,male,2 years,large,White and orange,no
cat,Black,male,3 months,small,dog,male,2 years,medium,Black,no
cat,Black,male,3 months,small,dog,male,2 years,medium,Brown,no
cat,Black,male,3 months,small,dog,male,2 years,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,male,2 years,medium,Brown and white,no
cat,Black,male,3 months,small,dog,male,2 years,medium,Tri-color,no
cat,Black,male,3 months,small,dog,male,2 years,medium,White,no
cat,Black,male,3 months,small,dog,male,2 years,medium,White and orange,no
cat,Black,male,3 months,small,dog,male,2 years,small,Black,no
cat,Black,male,3 months,small,dog,male,2 years,small,Brown,no
cat,Black,male,3 months,small,dog,male,2 years,small,Brown and gray,no
cat,Black,male,3 months,small,dog,male,2 years,small,Brown and white,no
cat,Black,male,3 months,small,dog,male,2 years,small,Tri-color,no
cat,Black,male,3 months,small,dog,male,2 years,small,White,no
cat,Black,male,3 months,small,dog,male,2 years,small,White and orange,no
cat,Black,male,3 months,small,dog,male,3 months,large,Black,no
cat,Black,male,3 months,small,dog,male,3 months,large,Brown,no
cat,Black,male,3 months,small,dog,male,3 months,large,Brown and gray,no
cat,Black,male,3 months,small,dog,male,3 months,large,Brown and white,no
cat,Black,male,3 months,small,dog,male,3 months,large,Tri-color,no
cat,Black,male,3 months,small,dog,male,3 months,large,White,no
cat,Black,male,3 months,small,dog,male,3 months,large,White and orange,no
cat,Black,male,3 months,small,dog,male,3 months,medium,Black,no
cat,Black,male,3 months,small,dog,male,3 months,medium,Brown,no
cat,Black,male,3 months,small,dog,male,3 months,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,male,3 months,medium,Brown and white,no
cat,Black,male,3 months,small,dog,male,3 months,medium,Tri-color,no
cat,Black,male,3 months,small,dog,male,3 months,medium,White,no
cat,Black,male,3 months,small,dog,male,3 months,medium,White and orange,no
cat,Black,male,3 months,small,dog,male,3 months,small,Black,no
cat,Black,male,3 months,small,dog,male,3 months,small,Brown,no
cat,Black,male,3 months,small,dog,male,3 months,small,Brown and gray,no
cat,Black,male,3 months,small,dog,male,3 months,small,Brown and white,no
cat,Black,male,3 months,small,dog,male,3 months,small,Tri-color,no
cat,Black,male,3 months,small,dog,male,3 months,small,White,no
cat,Black,male,3 months,small,dog,male,3 months,small,White and orange,no
cat,Black,male,3 months,small,dog,male,3 years,large,Black,no
cat,Black,male,3 months,small,dog,male,3 years,large,Brown,no
cat,Black,male,3 months,small,dog,male,3 years,large,Brown and gray,no
cat,Black,male,3 months,small,dog,male,3 years,large,Brown and white,no
cat,Black,male,3 months,small,dog,male,3 years,large,Tri-color,no
cat,Black,male,3 months,small,dog,male,3 years,large,White,no
cat,Black,male,3 months,small,dog,male,3 years,large,White and orange,no
cat,Black,male,3 months,small,dog,male,3 years,medium,Black,no
cat,Black,male,3 months,small,dog,male,3 years,medium,Brown,no
cat,Black,male,3 months,small,dog,male,3 years,medium,Brown and gray,no
cat,Black,male,3 months,small,dog,male,3 years,medium,Brown and white,no
cat,Black,male,3 months,small,dog,male,3 years,medium,Tri-color,no
cat,Black,male,3 months,small,dog,male,3 years,medium,White,no
cat,Black,male,3 months,small,dog,male,3 years,medium,White and orange,no
cat,Black,male,3 months,small,dog,male,3 years,small,Black,no
cat,Black,male,3 months,small,dog,male,3 years,small,Brown,no
cat,Black,male,3 months,small,dog,male,3 years,small,Brown and gray,no
cat,Black,male,3 months,small,dog,male,3 years,small,Brown and white,no
cat,Black,male,3 months,small,dog,male,3 years,small,Tri-color,no
cat,Black,male,3 months,small,dog,male,3 years,small,White,no
cat,Black,male,3 months,small,dog,male,3 years,small,White and orange,no
